squareMeters,numberOfRooms,hasYard,hasPool,floors,cityCode,cityPartRange,numPrevOwners,made,isNewBuilt,hasStormProtector,basement,attic,garage,hasStorageRoom,hasGuestRoom,price
27612,18,1,1,29,76879,3,4,2019,1,0,9956,9457,6846,0,24,2770163.9
10379,47,0,0,12,88003,10,5,1995,0,0,6609,1352,997,1,5,1039247.5
79577,98,1,1,20,2409,2,6,2008,1,1,8400,964,6613,0,22,7967626.8
57441,80,1,1,43,25860,10,8,2013,1,0,1872,6988,3452,1,85,5754031.3
24303,23,0,1,96,75351,1,1,1992,1,0,6952,1762,1881,1,13,2440617.2
54872,70,0,1,91,57546,7,1,2015,1,1,5201,7951,2602,1,7,5491066.5
18086,7,1,0,28,90664,6,6,2001,0,1,9600,1909,8167,1,46,1814230.1
21150,95,1,1,5,75764,7,2,2006,1,1,2917,3514,9233,1,46,2124502.6
92617,79,1,1,71,69446,8,7,2011,0,0,7412,1684,4639,0,47,9271402.1
54337,38,0,1,20,40892,5,2,2013,1,0,6201,8617,3032,1,23,5437840.3
89721,32,1,1,25,7715,1,1,2005,0,1,5594,353,2227,0,88,8978088.5
7863,79,0,0,9,47905,9,6,1993,1,1,1557,7124,4306,1,74,788123.3
34358,64,0,1,29,87653,4,3,2015,1,0,3450,5033,8334,0,50,3442393.5
49898,50,0,1,87,23555,1,8,2000,0,1,6421,4363,1614,1,11,5000704
39405,62,0,1,44,85002,5,2,2011,1,0,8707,5936,8992,1,0,3944548.1
33349,27,0,0,81,44765,10,6,2001,0,0,7350,1752,7029,0,1,3336491.1
89715,46,1,0,19,14625,10,4,2021,0,1,9802,4844,4225,0,32,8978105.1
53396,77,1,0,42,66177,8,3,1990,1,1,4830,3740,8690,1,49,5344746
99085,61,1,0,41,82878,2,4,2010,1,0,920,8849,1367,0,35,9916844
70247,96,1,0,46,461,7,6,2020,1,0,2074,2007,3450,1,100,7034364
35153,86,0,0,93,64040,1,10,2004,0,0,182,6541,7695,0,57,3522618.4
22121,33,1,0,31,26323,5,10,2015,0,0,485,4035,9326,0,31,2217570.5
34288,43,1,0,41,51620,8,4,2011,1,1,4489,5060,3089,1,78,3435548.1
42078,4,1,1,9,51158,5,3,2005,0,0,8430,4723,5076,0,92,4213583.5
96791,100,1,1,4,56285,2,8,2011,0,1,1317,316,1584,0,42,9683987.1
900,20,1,1,51,77438,1,4,2008,0,1,7384,549,3712,1,28,100197.8
58150,80,1,0,27,82871,6,6,1990,0,0,2670,5772,5269,1,25,5820741
68102,83,0,1,46,99552,6,1,1999,1,0,7405,2501,3469,1,57,6818967.9
69418,3,1,1,70,32221,3,6,1992,0,1,1835,543,1713,0,51,6951279.2
42630,49,0,1,23,43807,2,6,1991,0,0,4767,331,3460,0,7,4267672.1
35249,56,0,1,20,98833,1,8,2012,1,0,4551,4762,1449,1,25,3529536.2
14344,86,1,1,73,32160,5,7,1993,1,0,6964,880,9525,0,91,1446006.3
16446,77,1,1,42,47502,4,2,2017,1,1,5734,9648,6351,0,1,1650622.7
95733,49,1,1,97,35699,5,10,2013,1,0,9434,340,3729,1,33,9584807.3
85425,29,0,1,92,74849,8,2,1994,1,1,9186,2292,9591,0,14,8552545.4
71472,96,1,1,40,8617,8,2,2015,0,0,4405,143,5590,1,74,7154589.5
13440,31,0,0,83,97679,3,3,2006,0,1,6486,7265,9841,0,44,1345546.6
22061,59,1,1,50,37784,9,6,1997,1,1,5559,690,2984,1,3,2212814.7
55439,63,1,0,82,70776,5,2,1996,0,1,4954,5749,9383,1,95,5550349.6
88001,56,0,1,74,70983,5,9,2007,0,0,7889,8879,6341,1,64,8804639.7
70613,7,1,1,29,82418,8,2,2011,1,1,1819,3442,1383,0,94,7071960.1
35488,2,1,0,79,34602,2,7,2018,0,1,6111,7756,5950,0,0,3559112.8
12700,91,0,1,71,46665,6,4,1994,1,0,1867,7473,8963,1,49,1279169.4
23885,12,1,0,23,13607,4,3,2002,0,0,5011,5394,2204,0,10,2392010.2
36667,61,0,1,61,63067,7,3,1991,0,1,5319,8751,7557,1,42,3675788.1
19189,63,1,0,50,77201,2,8,2014,1,0,1317,75,7463,1,53,1922029.4
61418,32,0,0,80,21724,5,2,2000,1,0,874,3594,7863,0,92,6148450
27995,63,1,1,1,35061,7,5,2013,0,0,7010,9129,3007,0,90,2809288.3
39385,6,0,0,27,1529,8,1,2002,1,1,5014,1638,7128,0,61,3941795.2
55333,24,0,0,54,785,8,8,2017,1,1,7655,6093,1510,0,96,5539161.7
97187,12,1,1,55,2696,10,5,1992,0,0,2433,3792,7381,0,75,9729784.2
68985,86,0,0,80,95557,1,1,2009,0,1,2680,3194,3330,0,24,6901750.9
71354,33,1,0,13,80274,1,3,1999,1,1,2938,3913,2954,1,83,7140052.9
57026,87,1,1,2,30077,5,9,1994,0,0,6913,5017,2711,1,35,5710109.4
62149,91,1,1,17,28244,6,10,1991,0,1,8579,7117,4134,0,82,6221668.1
25836,91,0,1,98,9484,9,1,2007,0,1,480,2518,9100,1,96,2597793.7
74465,22,1,1,85,46001,1,4,1992,0,0,6696,8811,9614,0,9,7460896.2
33304,5,0,0,50,89874,8,10,2001,1,0,4009,1683,3686,1,100,3334300.1
59660,46,1,0,90,29234,8,6,2015,1,1,1111,3249,9554,0,94,5975034.5
22298,4,0,1,99,87813,7,10,1992,0,0,6038,9472,120,1,19,2236646.2
82554,79,1,1,8,55438,4,5,2004,0,0,7888,3521,428,0,59,8265275.4
97970,33,0,1,94,72344,3,4,2000,0,0,9558,2195,7877,1,27,9809237
60187,59,0,1,23,33304,10,6,1999,1,1,7472,4565,3459,1,52,6023643.9
57930,16,1,0,82,23141,6,9,2000,0,1,6834,523,3111,1,77,5796201
59392,87,1,1,36,90245,9,10,2001,0,0,9394,1646,776,1,98,5948797.1
45324,46,0,0,84,32536,8,1,2014,0,1,1256,1266,9327,0,51,4536393.4
83245,91,1,0,2,37822,6,6,2002,0,1,1113,9266,2527,0,60,8327808.2
21086,3,1,1,58,98248,2,2,2006,1,1,4001,4443,4483,0,1,2116427.6
88539,18,0,0,86,78663,8,3,2003,1,0,1702,6160,752,1,70,8858484.3
75402,73,1,0,21,13664,10,2,1992,0,0,3045,903,3498,1,50,7545890.2
17347,33,0,0,93,31368,2,3,1995,0,1,1771,2663,8822,1,7,1742732.5
77765,35,0,1,24,79725,8,9,2015,1,0,7248,8387,8600,1,92,7782483.5
16187,17,1,1,10,78230,9,2,2008,0,0,7265,2708,3236,1,15,1625626.8
9972,95,1,0,27,30032,10,5,2018,1,1,8502,5791,1355,0,75,1004815.8
57015,65,1,1,80,26542,4,3,1994,0,0,4070,8082,2933,0,77,5711455.4
24237,8,1,1,21,96246,9,2,2021,0,1,8582,4776,4982,1,57,2430773.1
80995,7,0,1,50,28239,8,4,2019,0,0,4568,3359,9442,1,84,8106168.9
31055,90,0,0,66,9711,3,5,2012,0,0,4128,8944,9382,0,60,3109679.2
97831,19,0,1,75,73394,4,9,2004,0,1,1728,5426,7302,1,37,9790034.4
89089,45,1,0,66,35668,9,9,2020,1,1,6424,8993,5029,1,1,8914602
36555,40,1,0,55,60887,1,2,1990,1,0,2681,1015,6118,1,40,3661032
44247,65,1,0,76,22087,5,5,1995,0,1,5574,2304,8581,0,64,4430620.5
202,18,1,0,82,38322,2,4,1996,1,1,5740,8505,1630,1,62,28295.6
45403,29,1,1,6,31613,10,7,2002,0,1,6257,4430,2758,0,83,4547042.2
39611,5,0,1,50,99753,5,9,2005,1,1,9229,6385,840,0,83,3968264.5
78016,21,1,0,57,72131,4,2,1993,1,1,751,8247,119,0,72,7809472.3
37065,25,0,0,32,9237,10,4,1998,0,1,1943,9907,2967,0,66,3709895.8
35415,88,1,1,97,28360,3,7,1995,1,0,1282,1268,1405,0,89,3552201.5
22884,87,0,1,3,60484,2,4,1994,1,1,7608,6094,1557,1,5,2292005.4
83954,89,0,1,91,51294,5,10,2013,0,0,3517,8384,5711,0,92,8404690.3
63780,43,0,1,82,39743,8,2,2018,1,1,8755,8633,3038,0,47,6386345.8
35758,61,1,0,9,12853,6,10,2018,0,1,4397,7935,5155,0,15,3578395.8
72555,30,1,1,61,40387,10,3,2009,0,0,5346,5785,9671,0,77,7264099.9
42136,53,1,0,63,19268,10,4,2004,1,1,9918,2871,8467,0,18,4217052.4
29798,98,0,0,25,60178,7,4,2015,0,0,6504,4054,1800,0,69,2981776.5
38643,53,1,1,54,17695,8,3,2015,0,0,2198,7242,4174,1,89,3874219.5
98799,55,1,0,42,15155,6,5,2020,1,0,5468,9365,8507,1,24,9887392
55668,20,0,1,48,64823,7,1,2009,0,1,2002,5656,5871,1,58,5576689.9
65786,55,1,0,40,86843,4,6,1993,0,0,5005,7135,4742,1,74,6581341.3
80000,2,1,1,19,70105,10,5,2013,0,0,9879,1327,126,1,26,8007346.3
19443,16,1,1,27,28306,9,1,2006,0,0,9579,2065,6357,0,59,1954996.6
5354,30,0,1,70,40829,9,9,2021,1,0,4380,8536,694,0,34,545595.1
19534,47,0,0,20,53253,10,3,2011,0,1,2861,7653,6209,1,1,1954981.1
58585,7,0,1,49,54687,3,4,2010,0,0,3178,6462,2802,1,68,5864736
51547,65,0,1,23,81729,5,6,2002,0,0,8346,3493,517,1,78,5158989.2
93363,43,1,0,88,73200,8,4,2020,0,1,4992,7648,688,0,36,9341198
47258,43,0,0,13,50259,8,7,1995,0,0,7398,3146,3392,0,93,4727374.5
57117,12,1,1,86,76093,10,8,2014,0,0,9199,3220,3893,0,32,5722262.4
49557,62,1,0,85,40618,8,7,2020,1,0,5338,5943,5401,1,70,4960553
90164,28,1,1,13,50419,9,2,2016,1,1,8609,3586,8627,0,77,9022533.6
1500,47,1,0,18,89992,7,5,2001,1,0,6767,8177,1148,1,21,153756.1
54245,57,0,1,15,58253,2,1,2001,1,1,658,9034,6380,0,49,5426769.1
87795,88,0,1,55,36581,6,3,2001,1,0,1819,798,9010,0,48,8787355.1
24523,60,1,0,21,40504,2,1,1998,1,1,1625,9094,2014,0,12,2457562.8
68595,48,0,1,88,91163,6,6,1998,1,0,3024,3990,8685,0,43,6865628.8
20304,57,1,0,52,27582,2,6,2009,1,1,1310,7149,6265,1,87,2039313.9
11471,17,0,0,100,64766,9,4,1993,1,0,469,5098,3643,1,4,1152849.3
46644,7,0,0,55,63744,9,9,2017,0,1,1862,3938,8668,0,84,4668991.7
20771,46,0,1,35,75020,6,6,2019,1,1,9823,6581,2545,0,18,2083710.9
84716,69,0,1,84,42723,1,9,1998,0,0,8032,1233,8449,1,61,8479849.8
34762,70,1,0,45,25393,1,2,1990,1,1,3618,5461,7780,1,51,3482612
37442,66,1,0,75,54775,9,1,2003,0,0,5322,9093,1948,0,2,3750097.3
83214,74,0,1,82,17536,10,5,2015,1,0,1773,6167,7417,0,8,8329159.5
5460,77,0,0,84,98186,4,10,2006,0,0,3309,9540,416,0,98,552196.6
36297,35,0,1,99,34344,2,7,2013,0,1,8023,4657,9762,1,71,3635567.3
81557,38,1,1,19,50028,6,2,1990,0,0,238,3027,1672,1,32,8162608
30300,49,0,0,74,95266,7,3,1998,1,0,6474,5517,304,0,72,3033117.8
79814,32,1,1,75,11928,10,3,1991,1,1,1270,3194,7902,1,60,7995547.1
94707,30,0,1,1,72014,1,7,2014,1,0,2933,694,3752,1,74,9473157.4
17934,50,0,1,72,30525,7,6,2013,1,1,5652,6797,9487,1,65,1801096.3
57939,26,1,1,73,88128,8,3,2011,0,1,5502,3861,6597,0,80,5805607.1
13814,46,1,0,97,48615,5,2,2007,0,0,4772,2443,5099,0,37,1388629.7
13461,8,1,0,31,16464,6,6,1996,1,1,9134,3880,1646,0,5,1349819.6
16693,26,0,1,35,97134,4,3,2020,1,1,3780,3967,8381,1,26,1673561
5888,66,1,1,40,41133,1,10,2014,0,1,394,6921,8590,0,82,597556.4
79610,75,1,1,6,84828,8,3,2011,1,0,2551,7114,9204,1,73,7968541.1
27655,12,0,0,19,95042,9,10,2009,1,0,2566,4157,7552,1,41,2767015.9
5849,39,0,0,43,7619,4,8,2009,1,0,7993,2585,1415,0,83,588467.9
99536,98,0,0,32,81518,6,4,1992,0,0,3710,4852,1436,0,15,9956467.2
70383,10,0,1,87,47496,5,2,2005,1,1,5567,1227,6557,1,68,7050270.5
40372,84,0,1,26,5872,2,9,2011,0,0,8992,7971,1429,1,13,4042590.1
63975,72,0,1,90,17172,7,5,2020,0,0,407,79,6192,0,33,6404090
2155,71,1,0,1,54648,8,1,1990,0,0,292,7462,5780,1,87,219290
58516,5,1,1,45,14407,7,4,2012,0,1,9795,6156,3407,1,30,5859646.2
22238,14,0,1,14,58635,2,6,1990,0,1,4166,698,6683,0,4,2229057
17345,42,1,0,22,41130,10,7,2019,0,0,2768,9990,3356,0,62,1739138.9
27002,82,0,1,18,55734,6,6,2007,1,0,223,7916,7075,1,44,2703257.7
68667,86,0,0,24,18037,3,8,2015,1,0,7536,215,8407,0,96,6867515.5
31054,55,0,0,44,78974,1,5,1994,0,0,7568,283,3471,0,44,3108729.4
229,49,1,0,6,72140,2,1,2014,1,0,1820,999,6136,1,54,27438.4
87800,12,1,1,51,1517,9,9,2010,1,1,8158,3365,6164,1,23,8790424
73069,63,0,0,40,20202,10,5,2021,1,0,8757,4118,2378,0,45,7310442.1
6031,83,0,0,6,92426,10,8,2017,0,1,3757,5650,4690,0,74,604367.7
76903,36,1,1,29,9927,7,10,1996,0,1,4698,2855,2625,0,20,7700543.6
9889,1,0,1,65,54796,6,1,2006,1,0,3856,2412,2579,1,30,994976.6
61745,93,0,1,36,34986,10,7,2019,1,1,9747,1000,9603,0,78,6180867.9
91532,10,0,0,86,34847,8,3,2020,0,0,9729,9281,5415,1,63,9156554
99609,23,0,0,68,28112,4,2,1996,1,0,6693,356,2267,0,1,9967075.6
82665,29,0,1,85,73427,6,5,2018,1,1,3307,1314,2987,0,90,8280105.8
97179,55,1,0,66,69351,9,1,1993,1,1,7033,2703,199,0,44,9724166.3
79582,64,0,0,24,80064,5,1,2001,0,1,8998,36,7721,1,23,7960890.1
16852,87,1,0,7,92564,8,10,2004,0,0,1619,4926,7296,1,36,1690910.4
43920,77,0,1,93,48540,8,6,2003,1,1,7470,7023,9496,1,43,4396723.3
86397,46,0,0,98,53764,7,5,2017,1,1,8353,8341,596,0,14,8649275.7
65883,13,0,1,66,41150,7,1,2018,0,0,5578,9832,9760,1,4,6599494.8
93815,20,0,0,32,82210,8,8,2004,0,0,8644,3947,8917,1,64,9383412.4
27902,16,1,0,28,84915,1,3,1991,1,0,5299,3617,8352,1,97,2797357.1
59732,69,1,1,75,63449,4,6,2021,1,1,9728,3783,4445,0,84,5982091.1
36428,100,1,1,25,44144,4,4,2018,1,0,6406,6308,1689,0,8,3649020.8
37174,4,1,0,28,47230,7,8,1990,1,0,6526,907,9534,0,74,3721209
79770,44,1,0,73,80253,3,6,2001,1,1,5995,6230,5316,1,76,7983537.1
78259,19,1,0,3,75751,1,4,1992,1,1,4501,8748,5944,1,49,7829196.2
22811,75,1,0,50,19684,2,4,2016,0,1,9974,4388,5593,1,71,2285502.6
35912,88,1,1,85,70635,5,7,2018,0,0,4027,3050,9397,0,0,3603983.8
1575,80,1,1,17,89846,10,8,2016,0,0,5798,2548,5188,0,67,163475.6
42934,40,1,0,2,308,8,6,2020,1,1,8797,5804,3729,0,43,4297263
54016,26,0,1,50,89320,10,5,2000,1,0,2496,7497,9682,1,86,5407699
78983,57,1,0,49,29884,6,6,1990,0,1,9114,9464,9704,0,25,7904937
81319,73,0,0,98,76707,5,7,2020,0,1,348,3310,6408,0,91,8141470
70432,23,0,0,4,93301,9,3,2012,0,1,3986,1713,9934,0,11,7044387.2
53762,45,0,1,98,40769,2,5,2000,1,0,1270,4514,9635,1,63,5385468
43761,53,0,1,5,21224,1,10,2013,0,1,4391,298,5642,1,51,4378702.3
50643,24,1,0,46,32207,4,9,2013,1,1,2086,8048,1153,0,71,5070436.3
38305,8,0,0,47,73718,6,7,2010,0,1,4046,209,4911,0,32,3833081
13389,10,0,1,95,28124,7,4,2015,1,1,2978,7536,3449,0,17,1349726.5
81783,82,1,1,26,12296,4,4,2014,0,1,1530,7455,858,0,84,8186131.4
60511,56,1,0,44,33405,2,4,1996,0,1,1982,6080,9672,0,67,6056788.6
96387,58,0,1,45,37619,3,5,1992,1,1,9583,6348,5891,1,63,9643438.2
51687,86,1,1,89,79550,2,2,2016,1,1,7341,7302,6314,1,66,5183003.6
86933,58,0,0,7,90450,6,9,1991,1,1,2580,6875,4340,1,11,8694297.1
15124,18,1,1,98,52316,5,10,2017,0,0,3444,3417,2015,0,65,1524899.7
8931,100,1,1,44,52719,9,8,1997,0,0,2495,4787,5624,1,57,902753.7
90091,92,1,0,52,63399,3,7,1994,1,0,5101,4679,2718,0,86,9018116.4
16279,75,1,1,95,69083,1,6,2007,1,0,8181,4291,1994,0,50,1636515.7
52345,71,1,1,14,66187,6,6,2003,0,1,1017,844,6315,1,71,5241325.3
5916,43,0,0,10,17202,4,4,1998,1,1,1338,8428,3931,0,87,592539.8
47499,94,1,1,95,93032,4,4,1994,0,1,7833,2589,2206,0,45,4758839.4
44208,15,1,0,33,41113,2,9,1999,1,1,8253,4423,7824,1,32,4425818.9
40137,65,0,1,86,55276,10,3,2017,1,1,3809,7413,362,0,85,4022874.7
74309,19,0,0,73,81934,3,1,2015,0,0,6743,447,6803,0,78,7433733.5
98094,92,0,1,8,63978,7,3,1998,0,0,2462,7689,8353,1,90,9813413.8
32029,72,0,1,97,85543,6,3,1999,0,1,535,8252,43,1,64,3213964.9
11182,56,1,0,77,43328,6,7,2013,0,1,6799,2820,5202,0,67,1128240.3
57962,15,1,0,93,51802,8,8,2013,0,1,2498,2453,3974,1,29,5808764.3
44967,50,1,1,77,32613,7,10,2002,1,0,19,5029,5765,1,30,4505471.2
36466,74,1,0,11,95070,6,4,2021,1,0,3367,3239,2541,1,89,3648757.1
81394,65,0,0,100,53264,7,1,2009,1,0,3663,1762,5519,1,91,8145950.9
78189,16,1,1,34,93841,5,7,2014,0,0,5556,1707,5839,0,74,7828149.4
21919,54,1,0,3,51512,7,4,2003,0,1,4561,7945,878,1,85,2196404.3
43645,90,0,0,58,3952,3,6,2002,0,1,7742,4371,6638,1,20,4369168.2
67448,43,0,0,15,91122,5,8,2000,0,0,1772,1618,7949,1,89,6745520
80150,54,1,0,88,82665,4,6,1997,1,0,3444,1398,518,0,51,8020491.7
93032,31,0,0,4,9809,8,1,2021,1,0,7900,2053,6197,0,52,9304114.1
82838,72,1,0,37,34643,4,7,1991,0,0,6966,4555,8045,1,67,8291462.1
2563,12,1,0,79,77947,8,5,1999,1,0,4860,9135,3247,1,44,264728.9
81299,73,1,0,80,63514,7,1,2000,0,1,694,7396,6933,0,11,8137736
50092,70,0,0,67,29402,4,5,2018,0,1,6506,9383,5776,1,36,5014491.8
77048,8,1,1,29,89284,9,7,1993,1,1,901,5466,530,0,10,7711979.3
47628,81,1,0,41,23354,2,5,2021,0,1,3423,6360,6314,1,26,4768776.1
97976,14,0,1,31,41181,8,5,2012,0,0,7987,8943,330,1,40,9805123.2
10446,11,1,0,56,38850,8,2,2008,0,0,9565,3108,8491,0,78,1052752.8
26901,75,0,0,38,56961,8,3,2015,0,0,7844,5305,679,1,94,2693285.5
87864,47,1,0,97,36107,8,5,2016,1,1,8207,9949,5984,1,9,8798646.6
30510,55,1,1,16,85114,7,3,1993,0,0,256,852,5297,1,87,3057646.3
32546,23,0,1,58,51315,4,6,2001,1,0,9834,3247,1537,0,68,3262467.1
61398,100,1,1,43,14985,1,2,1993,0,0,573,7922,9032,1,35,6151348.3
10652,2,1,0,42,63049,7,5,2016,1,0,9021,4823,8992,0,39,1069306.6
64331,38,1,1,18,73160,10,3,2012,1,0,7769,7012,5360,0,63,6442542.2
72319,69,1,1,53,61094,8,9,2021,0,1,5644,4140,6100,1,31,7245147.1
51214,19,0,0,77,69954,10,10,2002,1,0,6970,5278,8178,1,3,5123070.2
34640,76,0,0,22,66936,9,7,2020,1,0,5870,9708,1958,1,45,3466722
82751,79,1,1,58,57742,6,6,2003,0,0,4007,7096,9646,1,79,8284460.3
6443,10,1,0,37,2129,9,5,2008,0,0,3467,9572,9009,1,72,650272.8
81951,43,1,0,34,58606,3,9,2009,0,1,4919,7104,4172,1,72,8201048.9
61054,81,1,0,50,3830,1,2,2010,0,1,5476,8529,7296,0,98,6110657
42557,71,1,1,23,46686,9,2,2015,1,1,880,1526,2252,1,57,4264085.5
22505,49,0,1,90,90283,5,1,1998,0,1,1040,5073,5849,1,64,2258877.8
41600,16,0,1,58,3766,6,1,2020,0,1,2859,4155,1778,1,24,4170132
22701,51,0,1,35,70273,5,5,1999,0,0,9077,651,7568,1,77,2274785.9
77446,14,1,1,2,97611,7,3,2003,0,0,6338,9565,217,1,55,7749398.3
81793,15,0,1,59,30542,2,5,2006,0,1,9523,7963,4009,0,89,8182431.6
77150,58,0,1,33,98286,5,4,1996,0,0,231,905,1394,0,15,7719651.6
53326,11,0,1,87,62634,9,2,2010,1,1,7620,2654,2661,0,49,5340791
96685,27,1,1,55,2350,1,10,2002,1,1,7963,4704,9298,1,76,9682268.2
82158,72,1,0,82,65796,4,6,2020,1,0,1109,3222,2772,0,64,8227135
24972,4,1,1,80,61431,10,5,2007,0,0,6402,8920,2697,1,83,2511380.7
8746,3,1,0,39,84452,6,1,2008,1,1,3641,7340,5343,0,57,880925.8
38449,86,1,1,22,18593,6,10,2019,1,1,3589,9988,844,1,45,3852125.9
36187,7,0,0,66,60158,5,3,2000,1,0,7004,7951,3280,1,28,3624960
6518,5,0,0,8,93915,4,8,2002,1,1,9235,5399,6921,0,4,653208.2
33785,16,1,0,9,55746,6,6,1994,1,0,8088,8548,6913,0,70,3383514.4
20556,91,0,0,24,68663,10,5,2004,1,0,4270,3469,337,1,10,2057988.4
89198,78,0,1,46,33574,7,8,1990,1,1,9247,121,2587,1,91,8925638
39664,87,1,0,75,77062,1,3,1997,1,0,1277,5209,5775,0,94,3973483.7
14401,33,0,1,34,59071,2,10,2006,1,0,281,4582,2502,0,26,1445095.6
49382,21,0,0,81,95918,1,7,2005,0,1,8135,5914,2282,0,36,4945454.5
86571,73,0,0,23,10242,6,1,2007,0,1,778,6179,6430,0,15,8658306.7
10727,22,1,0,12,17837,5,9,2012,0,1,4362,6850,8455,0,3,1077784.2
86688,99,1,0,18,10122,9,6,2018,0,0,2319,4966,251,1,53,8672319.8
79410,40,1,1,29,97398,3,3,1991,1,0,3012,7626,2955,0,8,7949040.1
74330,52,0,0,35,88787,2,3,2001,0,1,8017,8769,9004,1,59,7434095.1
1754,87,1,0,70,61786,1,6,2013,1,1,5466,4262,8550,1,66,185004.3
93571,56,1,1,59,8101,6,5,1998,0,1,5789,779,4775,0,46,9365745.8
70380,17,0,1,49,15061,2,5,2006,1,1,9977,1502,1689,0,58,7047022.6
40006,65,0,1,81,94442,2,4,1991,0,0,7307,9761,8846,1,72,4012759.1
66327,83,0,0,52,67510,6,6,1990,1,1,8266,3271,5528,1,21,6636303
86204,84,0,1,8,13616,2,3,2021,1,1,4686,4319,7744,0,82,8625334.1
62752,73,0,1,50,57730,9,10,2007,0,1,3955,2471,7921,1,44,6281821.7
49183,71,0,1,31,81251,9,2,2015,1,0,345,871,6308,1,29,4922034.5
20755,74,1,0,74,14904,4,10,2007,1,1,1713,648,6995,1,90,2083312.7
82626,67,1,1,75,49077,5,9,2011,1,1,3598,5436,2130,0,15,8278341.1
72993,21,1,0,16,52942,3,8,2006,0,1,2092,8931,5802,0,11,7303799.6
91745,30,1,0,9,13397,3,3,2021,0,0,457,3430,4948,1,16,9177089.1
47803,17,0,0,51,88890,10,9,1995,1,1,5370,7402,8107,0,48,4785479.5
26162,32,0,1,61,11219,6,8,2001,1,1,3363,7080,9606,1,16,2622100.1
64717,37,1,1,62,64702,2,9,2008,0,0,3005,7499,940,0,80,6484598.8
69426,70,0,1,37,55147,7,5,1996,1,1,6116,8775,6819,1,27,6948093.6
7954,41,0,1,50,39613,4,4,1990,1,0,5205,2080,1013,1,35,803694
17341,25,0,1,74,10491,4,7,2011,0,0,5669,2672,4997,1,99,1741766.1
36138,81,0,1,11,72970,1,10,1998,1,0,4502,9901,2583,1,0,3619052.8
73072,22,0,1,22,62242,7,6,2019,1,0,5092,7219,1758,1,61,7310814.9
83352,19,1,0,54,22392,6,3,2010,0,0,189,5979,1269,0,21,8341664
32337,8,1,0,80,71488,1,4,1991,0,1,9580,9603,5383,1,68,3239612.1
30566,10,1,0,20,57709,8,9,2004,1,1,6890,3207,6850,1,48,3061321.4
89114,41,0,1,77,72404,10,6,1991,0,1,8363,8645,2159,1,64,8919368.1
3190,59,0,0,95,35955,6,6,2004,1,1,9709,6168,1154,0,44,322180.4
77807,91,0,0,46,6999,3,8,2015,1,0,8242,5719,7938,1,6,7781711.5
69665,77,0,0,13,45517,6,9,1998,1,1,9066,885,5948,1,79,6967594.8
5475,78,1,0,80,4128,2,9,2017,0,1,637,3512,794,1,7,557404.7
872,47,1,1,23,80519,6,2,2013,1,1,2975,5534,6623,1,7,94371.3
91187,22,0,0,50,85642,5,3,1997,1,0,9053,9026,2502,1,53,9123299.7
96711,16,0,1,37,83325,7,4,2000,0,1,3966,889,222,1,85,9677596
39289,58,1,0,50,4223,1,1,2020,1,1,5277,1590,4602,0,38,3933825
3448,13,0,1,68,46201,2,2,2001,0,0,6278,8530,7760,1,92,351335.1
24623,40,1,0,75,53020,5,5,1993,0,0,7639,9941,3764,1,13,2469572.3
80995,63,1,0,100,59502,2,4,2009,0,1,8042,6601,7480,0,63,8104164.9
62239,95,0,0,96,62062,10,7,2003,0,1,2969,3183,5149,0,29,6233248.3
58413,43,1,1,27,19305,3,10,1990,1,1,6367,6234,1730,1,79,5852813
26484,48,1,0,61,67301,5,8,1997,1,0,8814,6078,2205,1,93,2654798.7
93466,6,0,0,27,46696,8,9,2007,1,0,3103,7661,439,1,39,9347751.7
71146,77,1,1,45,93340,1,3,2007,1,1,2192,6332,3919,0,90,7123165.7
69133,88,1,1,24,75337,2,8,1992,0,0,4316,4902,7086,0,99,6922630.2
16205,88,0,0,11,98132,8,2,2013,1,1,9455,8208,6504,1,22,1621809.3
43815,56,0,1,99,26014,9,3,1995,1,1,4522,3360,0,1,3,4387387.5
21396,20,1,1,44,72867,4,10,2008,0,1,6835,3448,7279,1,21,2150994.8
52416,40,1,1,98,90595,10,7,2012,1,0,618,639,3282,1,80,5259907.2
95012,50,1,0,57,72198,6,1,2009,1,1,1933,4452,6017,0,59,9505478.9
11617,70,1,0,67,60071,5,6,2006,1,0,7914,3215,404,0,69,1171852.6
96459,4,1,1,49,38616,1,7,2001,1,1,1306,469,2381,1,88,9655536.1
38443,30,1,0,97,67564,3,1,2001,1,0,908,2979,1625,1,83,3854728.1
47982,83,1,1,32,44712,6,7,1994,1,1,4986,3510,2114,0,92,4808638.4
89500,80,0,1,57,79333,4,4,1991,1,1,7175,2322,6976,0,91,8955536.1
50396,96,0,1,19,6518,6,10,1995,0,1,1421,2988,9802,1,90,5044139.5
7759,46,1,1,80,55714,9,9,2005,1,0,1667,3833,5483,1,50,784516.5
68925,98,1,1,93,95854,8,8,1991,0,0,8068,5842,1744,0,3,6906463.1
67391,31,1,1,23,51903,4,10,1996,1,0,5136,5840,1787,0,19,6749765.6
63567,27,0,1,63,175,7,1,2013,0,1,415,4448,7677,0,31,6362145.3
25133,29,1,0,2,70744,4,4,2010,1,0,8127,1850,9112,0,25,2516676
27823,58,1,0,61,11197,9,7,1991,1,1,6934,7462,6866,1,36,2791784.1
3411,92,0,1,66,88423,7,1,2009,0,1,3419,9213,8469,0,58,350289.9
44227,21,0,0,73,9845,6,5,1999,0,1,1100,3132,2721,1,27,4424786.9
